ID_R,Author,Year,TypeReport,ImpactFactor,Theory_A,Theory_B,Theory_C,Hypotheses,Definition,ID_S,ID_RS,Preregistration,TypeStudy,Country,StudyYear,SampleSize,GeneralPop,StudentPop,SampleExact,NR-AT,RR,AgeMean,AgeSD,AgeRange,FemaleP,LiberalP,LiberalMean,LiberalSD,LiberalRange,Liberal,LiberalCat,WhiteP,MuslimP,EthCat,ID_IV,IV_Exact,IV_Code,IV_Quality,Attack,ExactAttack,Type,Distance,Casualties,CasualtiesCat,DomesticTerror,Control_Condition,IV_2,ID_DV,DV_Exact,DV_Time,Time_Cat,DV_Code,Alpha,DV_Quality,OA_Category,OA_Target_A,OA_Similarity,PA_Category,Name,Incumbent,Republican,Gender,ID_ES,PlaceInformation,Test,estimate,sd,n,m_c,sd_c,n_c,m_t,sd_t,n_t,corT1T2,Direction,Regression,Correlation,Variance,SE,Fisher,Variance_F,SE_F,ESS,Power,ID_ES_Unique
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,Value affirmation,0,NA,1,0.77,3,NA,NA,NA,1,NA,NA,NA,NA,1,Table 2 on p. 751,r,0.36,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.36,0.00138,0.037148,0.376886,0.001828,0.042755,550,0.999999999996607,1471
10198,Sniderman et al.,2019,1,3.175,Pertubation effect,NA,NA,1,0,1,101981,0,2,Denmark,2015,1160,0,0,Unknown,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorist attack,1,0,1,2015 Copenhagen Shootings,1,2,3,0,0,NA,NA,1,"""Immigration poses a serious threat""",2,NA,2,NA,1,2,2,1,99,NA,NA,NA,NA,1,Table 1 on p. 251,p-value,0.397,NA,1128,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02522,8.85e-4,0.029749,0.025226,8.89e-4,0.029816,1128,0.135223516165521,1486
10198,Sniderman et al.,2019,1,3.175,Pertubation effect,NA,NA,1,0,2,101982,0,2,UK,2015,3328,1,0,British adults,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorist attack,1,0,1,November 2015 Paris attacks,1,1,130,2,0,NA,NA,1,"""Muslims have a lot to offer British culture""",4,NA,2,NA,1,2,3,2,99,NA,NA,NA,NA,6,Table 2 on p. 251,null result,0.09,NA,3328,NA,NA,NA,NA,NA,NA,NA,NA,0,0.002178,3e-4,0.017321,0.002178,3.01e-4,0.017349,3328,0.0518043757109772,1491
10199,Solheim,2018,1,1.643,Cognitive dissonance,NA,NA,1,0,1,101991,0,4,Norway,2011,1873,1,0,Norwegian adults,1,66,NA,NA,NA,52,NA,NA,NA,NA,NA,4,NA,NA,2,1,National threat,10,0,1,2011 Utoya attacks,2,2,77,1,1,NA,NA,1,Outgroup trust,0,NA,2,NA,2,2,5,1,99,NA,NA,NA,NA,1,Table 2 on p. 9,beta,-0.047,NA,1873,NA,NA,NA,NA,NA,NA,NA,1,2,0.04606,5.32e-4,0.023065,0.046093,5.35e-4,0.02313,1873,0.513480457286604,1493
10200,Solomon & Lavi,2005,1,3.529,NA,NA,NA,0,0,1,102001,0,3,Israel,2001,307,0,0,Israeli teenagers,0,NA,13.7,0.68,NA,51.5,NA,NA,NA,NA,NA,4,NA,NA,2,1,Self-reported exposure to terrorism,6,1,1,Al-Aqsa intifada,1,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,1,Table 2 on p. 1171,r,0.261,NA,307,NA,NA,NA,NA,NA,NA,NA,NA,0,0.261,0.002838,0.053273,0.267181,0.003289,0.05735,307,0.996589801515285,1495
10201,Steele et al.,2019,1,2.641,Appraisal theory,Emotion regulation,NA,1,0,1,102011,0,2,US,2013,192,0,1,University students,0,NA,20.06,1.48,NA,80.20833333333334,NA,NA,NA,NA,NA,4,73.95833333333334,NA,2,1,Terrorist attack,1,0,1,Boston Marathon bombing,1,2,3,0,0,NA,NA,1,Bias towards Muslims,0,NA,2,NA,3,5,3,2,99,NA,NA,NA,NA,1,Text on p. 49,f,2.6,NA,NA,NA,NA,108,NA,NA,84,NA,NA,0,0.11804,0.005248,0.072443,0.118593,0.005525,0.07433,184,0.35928518474543,1501
10202,"Steele, Parker, & Lickel",2015,1,2.561,Emotion regulation,ITT,SIT,1,0,1,102021,0,1,US,NA,96,0,1,University students,0,NA,20.01,NA,NA,90.625,NA,NA,NA,NA,NA,4,NA,0,2,1,Terrorism provocation,5,1,0,NA,1,0,NA,-99,0,NA,NA,1,Bias towards Muslims,0,NA,2,NA,3,5,3,2,99,NA,NA,NA,NA,1,Footnote 5 on p. 199,d,0.46,NA,NA,NA,NA,32,NA,NA,32,NA,NA,0,0.22414799999999999,0.01374,0.117218,0.228019,0.016393,0.128035,64,0.433652948807075,1503
10203,Steen-Johnsen & Winsvold,2020,1,1.484,Attachment theory,TMT,MCP theory,1,0,1,102031,0,1,Norway,2017,1541,1,0,Norwegian adults,1,44.6,46.1,17.3,18-90,49,NA,NA,NA,NA,NA,3,NA,NA,2,1,Islamist terror threat manipulation,4,1,1,ISIS Attacks,1,2,NA,-99,-99,NA,NA,1,Trust in Muslims,0,NA,2,NA,1,5,3,2,99,NA,NA,NA,NA,1,Table 1 on p. 11,"m, sd",NA,NA,NA,3.85,1.46,1019,4.09,1.5,522,NA,1,0,-0.076187,6.4e-4,0.025298,-0.076335,6.5e-4,0.025495,1541,0.849565439984497,1505
10204,"Stollberg, Fritsche, & Jonas",2017,1,1.813,Norms,NA,NA,1,0,1,102041,0,3,Germany,2015,74,0,1,University students,0,NA,25,11.8,NA,76.62337662337663,NA,NA,NA,NA,NA,4,NA,NA,4,1,Perceived personal threat,9,1,1,November 2015 Paris attacks,1,1,130,2,0,NA,NA,1,Anti-right-wing (easy) actions,0,NA,1,0.93,3,NA,NA,NA,7,NA,NA,NA,NA,1,Mail correspondence,r,0.184,NA,74,NA,NA,NA,NA,NA,NA,NA,1,0,-0.184,0.012787,0.11308,-0.18612,0.014085,0.11868,74,0.351093573263117,1510
10205,Stroessner et al.,2015,1,2.285,Self-regulation,NA,NA,2,0,1,102051,0,1,US,2012,241,2,0,MTurkers,0,NA,33,12.6,NA,NA,NA,NA,NA,NA,NA,4,71.8,NA,3,1,High threat of terrorism,4,1,0,NA,0,2,NA,-99,-99,NA,NA,1,Additional scrutiny,0,NA,1,0.8,3,NA,NA,NA,9,NA,NA,NA,NA,1,Mail correspondence,"m, sd",NA,NA,NA,3.2126,1.4649000000000001,107,3.1455,1.3715,134,NA,NA,0,-0.023576,0.004144,0.064374,-0.023581,0.004202,0.064823,241,0.0652790986520013,1512
10205,Stroessner et al.,2015,1,2.285,Self-regulation,NA,NA,2,0,2,102052,0,1,US,2012,152,2,0,MTurkers,0,NA,32.9,12.9,NA,NA,NA,NA,NA,NA,NA,4,81.6,NA,2,1,High threat of terrorism,4,1,0,NA,0,2,NA,-99,-99,NA,NA,1,Additional scrutiny,0,NA,1,0.77,3,NA,NA,NA,9,NA,NA,NA,NA,4,Mail correspondence,"m, sd",NA,NA,NA,2.8239,1.1865000000000001,71,2.6358,1.2619,81,NA,NA,0,-0.076244,0.006484,0.080523,-0.076392,0.006711,0.081921,152,0.15449902983845,1515
10206,"Sun, Wu, & Poteyeva",2011,1,0.588,NA,NA,NA,2,0,1,102061,0,3,US,2003,810,0,0,Arab-Americans in Detroit,1,73.5,NA,NA,NA,51,NA,3.38,NA,1-5,0.6759999999999999,2,NA,39,1,1,Shaken sense of safety,9,0,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,Surveillance of general public,0,NA,1,NA,1,NA,NA,NA,9,NA,NA,NA,NA,1,Table 2 on p. 548,OR,1.21,NA,810,NA,NA,NA,NA,NA,NA,NA,NA,2,0.07473,0.001222,0.034957,0.07487,0.001239,0.035199,810,0.566751525778179,1518
10207,"Tabri, Wohl, & Caouette",2018,1,2.048,Cognitive model of anxiety; Appraisals,NA,NA,1,0,1,102071,0,1,US,2015,464,2,0,MTurkers,0,NA,31.93,10.66,NA,32.758620689655174,NA,NA,NA,NA,NA,4,NA,0,2,1,Threat of terrorism,4,1,0,NA,1,2,NA,-99,0,NA,NA,1,Prejudice against Muslims,0,NA,2,0.8,3,3,3,2,99,NA,NA,NA,NA,1,Mail correspondence,"m, sd",NA,NA,NA,3.1034,1.3525,58,3.0056,1.5986,60,NA,NA,0,-0.032956,0.008452,0.091935,-0.032968,0.008696,0.093252,118,0.0644038010932271,1524
10207,"Tabri, Wohl, & Caouette",2018,1,2.048,Cognitive model of anxiety; Appraisals,NA,NA,1,0,2,102072,0,1,US,2015,469,2,0,MTurkers,0,NA,33.22,10.94,NA,35.60767590618337,NA,NA,NA,NA,NA,4,NA,0,2,1,Threat of terrorism,4,1,0,NA,1,2,NA,-99,0,NA,NA,1,Prejudice against Muslims,0,NA,2,0.77,3,3,3,2,99,NA,NA,NA,NA,2,Mail correspondence,"m, sd",NA,NA,NA,2.9931,1.3914500000000001,65,3.0923,1.4307,48,NA,NA,0,0.0348,0.008823,0.093931,0.034814,0.009091,0.095347,113,0.0653799865462746,1525
10208,Tamborini et al.,2017,1,1.308,MIME,MFT,NA,1,0,1,102081,0,1,US,2015,238,0,1,University students,0,NA,20.04,1.67,NA,66.38655462184873,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terror attack news clip,2,1,1,November 2015 Paris attacks,1,1,130,2,0,NA,NA,1,Authority intuition,0,NA,1,0.56,2,NA,NA,NA,5,NA,NA,NA,NA,1,Text on p. 812,"m, sd",NA,NA,NA,3.82,0.75,77,4.1,0.61,161,NA,NA,0,0.195145,0.003814,0.061758,0.19768,0.004255,0.06523,238,0.859071009936874,1526
10208,Tamborini et al.,2017,1,1.308,MIME,MFT,NA,1,0,2,102082,0,1,US,2015,266,0,1,University students,0,NA,20.33,2.1,NA,75.93984962406014,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terror attack news clip,2,1,1,November 2015 Paris attacks,1,1,130,2,0,NA,NA,1,Intention to donate to Middle Eastern children,0,NA,2,NA,1,3,2,1,99,NA,NA,NA,NA,3,Mail correspondence,"m, sd",NA,NA,NA,5.29,3.51,44,5.8100000000000005,3.235,90,NA,1,0,-0.073129,0.007363,0.085808,-0.07326,0.007634,0.087373,134,0.13403184874175,1528
10209,"Tartaglia, Rollero, & Bergagna",2019,1,1.076,NA,NA,NA,1,0,1,102091,0,3,Italy,NA,366,0,0,Turin adults,0,NA,39.86,17.09,NA,57.1,NA,NA,NA,NA,NA,4,NA,NA,4,1,National threat,10,0,0,NA,1,0,NA,-99,0,NA,NA,1,SDO,0,NA,1,0.78,3,NA,NA,NA,6,NA,NA,NA,NA,1,Table 1 on p. 1779,r,0.19,NA,366,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0.002545,0.050448,0.192337,0.002755,0.052488,366,0.956287070197543,1529
10210,Thorisdottir & Jost,2011,1,1.614,Motivated closed-mindedness,NA,NA,2,0,1,102101,0,1,US,NA,71,0,1,Undergraduate students,0,NA,NA,NA,NA,73.23943661971832,NA,NA,NA,NA,NA,4,NA,NA,4,1,Threat manipulation,4,1,0,NA,0,0,NA,-99,-99,NA,NA,1,Left-right placement,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,1,Text on p. 799,"m, sd",NA,NA,NA,-1.84,2.0099999999999998,35,-0.75,2.38,35,NA,NA,0,0.240728,0.012311,0.110955,0.245547,0.014925,0.122168,70,0.524856564001299,1539
10211,Tropp et al.,2017,1,0,NA,NA,NA,0,0,1,102111,0,3,Northern Ireland,2009,285,0,0,Adults in Belfast,0,NA,36,NA,NA,54.736842105263165,NA,2.83,NA,1-5,0.5660000000000001,3,NA,NA,3,1,Exposure,6,0,1,Northern Ireland conflict,6,2,NA,2,1,NA,NA,1,Intergroup attitudes,0,NA,2,0.935,3,1,3,2,99,NA,NA,NA,NA,1,Mail correspondence,r,-0.203,NA,285,NA,NA,NA,NA,NA,NA,NA,1,0,0.203,0.003237,0.056895,0.20586,0.003546,0.059548,285,0.933519351311542,1540
10211,Tropp et al.,2017,1,0,NA,NA,NA,0,0,2,102112,0,3,South-Africa,2010,205,0,0,Adults in Cape Town,0,NA,31.5,NA,NA,58.5,NA,2.51,NA,1-5,0.502,3,NA,NA,3,1,Neighborhood exposure,6,0,1,Apartheid,6,2,NA,2,1,NA,NA,1,Intergroup attitudes,0,NA,2,0.9,3,1,1,2,99,NA,NA,NA,NA,5,Mail correspondence,r,-0.034,NA,205,NA,NA,NA,NA,NA,NA,NA,1,0,0.034,0.004891,0.069936,0.034013,0.00495,0.070356,205,0.0772057762560824,1544
10212,Ullrich & Cohrs,2007,1,0,SJT,TMT,NA,1,0,1,102121,0,1,Germany,2004,78,0,0,Passengers at an airport,0,NA,41,NA,NA,44.871794871794876,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorism salience,5,1,1,11/03 Madrid,1,1,193,2,0,NA,NA,1,System justification,0,NA,1,0.68,2,NA,NA,NA,1,NA,NA,NA,NA,1,Text on p. 123,"m, sd",NA,NA,NA,2.7,0.75,40,3.17,0.89,38,NA,NA,0,0.275057,0.01054,0.102665,0.282326,0.013333,0.115469,78,0.691037964297387,1554
10212,Ullrich & Cohrs,2007,1,0,SJT,TMT,NA,1,0,2,102122,0,1,Germany,2004,151,0,0,Train passengers,0,NA,30,NA,NA,60.33057851239669,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorism salience,5,1,1,9/11 Attacks and 11/03 Madrid,1,1,3189,2,0,NA,NA,1,System justification,0,NA,1,0.7,3,NA,NA,NA,1,NA,NA,NA,NA,2,Text on p. 126,"m, sd",NA,NA,NA,3.06,0.71,83,3.33,0.78,68,NA,NA,0,0.178077,0.006111,0.078173,0.179996,0.006757,0.082201,151,0.593337627445119,1555
10212,Ullrich & Cohrs,2007,1,0,SJT,TMT,NA,1,0,3,102123,0,1,Germany,2004,62,0,1,Undergraduate students,0,NA,21,NA,NA,61.29032258064516,NA,NA,NA,NA,NA,4,NA,NA,4,1,Terrorism salience: subtle,5,1,0,NA,1,0,NA,-99,0,NA,NA,1,System justification,0,NA,1,0.74,3,NA,NA,NA,1,NA,NA,NA,NA,4,Table 2 on p. 129,"m, sd",NA,NA,NA,3,0.59,27,3.17,0.86,13,NA,NA,0,0.115159,0.02418,0.155499,0.115672,0.027027,0.164399,40,0.109243699061986,1556
10212,Ullrich & Cohrs,2007,1,0,SJT,TMT,NA,1,0,4,102124,0,1,Germany,2006,50,0,0,Train passengers,0,NA,31,NA,NA,50,NA,NA,NA,NA,NA,4,NA,NA,4,1,Alledged plot of immense terrorist attack,4,1,0,NA,0,0,NA,-99,0,NA,NA,1,System justification,0,NA,1,0.82,3,NA,NA,NA,1,NA,NA,NA,NA,7,Text on p. 133,"m, sd",NA,NA,NA,3.28,0.97,26,3.61,0.82,24,NA,NA,0,0.179947,0.018423,0.135731,0.181928,0.021277,0.145866,50,0.241713870581441,1559
10213,Van Assche,2015,5,0,NA,NA,NA,0,0,1,102131,0,3,Belgium,2015,157,0,1,University students,0,NA,19.350318,4.23639,17-49,81.528662,NA,NA,NA,NA,NA,4,93.630573,NA,2,1,Personal threat,9,1,0,NA,0,0,NA,-99,-99,NA,NA,1,RWA,0,NA,1,0.783742,3,NA,NA,NA,5,NA,NA,NA,NA,1,Own calculations,r,0.342335,NA,155,NA,NA,NA,NA,NA,NA,NA,NA,0,0.342335,0.005061,0.071141,0.356735,0.006579,0.081111,155,0.992876661473076,1560
10214,Van Assche & Dierckx,2019,1,1.39,TMT,NA,NA,1,0,1,102141,0,4,Belgium,2015,86,0,1,Students,1,64,20,5.17,NA,79,NA,NA,NA,NA,NA,NA,NA,NA,2,1,Paris attacks,1,1,1,November 2015 Paris attacks,1,1,130,2,0,NA,NA,1,Positive feelings towards terrorists,7,NA,2,NA,1,1,5,2,99,NA,NA,NA,NA,1,Table 1 on p. 6; mail correspondence,"m, sd",NA,NA,NA,1.44,1.39,86,1.24,0.95,86,NA,NA,0,0.064290418318746,0.00579227275228722,0.0761069822834096,0.064379214927429207,0.005917147929,0.076923,172,0.133615882495478,1576
10214,Van Assche & Dierckx,2019,1,1.39,TMT,NA,NA,1,0,2,102142,0,4,Belgium,2016,83,0,0,Non-student online convenience sample,1,63,43,15.6,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,2,2,Brussels attacks,1,1,1,Brussels bombings,1,2,35,1,0,NA,NA,1,Positive feelings towards refugees,7,NA,2,NA,1,1,2,1,99,NA,NA,NA,NA,13,Table 1 on p. 6; mail correspondence,"m, sd",NA,NA,NA,5.34,1.24,38,5.13,1.28,38,NA,NA,0,0.0894592087024463,0.0130387163890022,0.114187198884123,0.0896990070753019,0.013698595681,0.117041,76,0.120106309470438,1588
10215,Van de Vyver et al.,2016,1,5.476,MFT,MSC,Reactive-liberals hypothesis,1,0,1,102151,0,2,UK,2005,2031,1,0,UK adults,0,NA,45.76,19.18,NA,54.05,NA,3.3997,1.09863,1-6,0.5666166666666667,3,87.1,0,2,1,London attack,1,0,1,7/07 London Bombings,1,3,56 ,1,0,NA,Mix,1,Negative attitudes towards Muslims,30,NA,2,NA,2,2,3,2,99,NA,NA,NA,NA,1,Mail correspondence,"m, sd",NA,NA,NA,3.419441,0.91666700000000001,931,3.495455,0.913441,1100,NA,NA,0,0.041362,4.9e-4,0.022136,0.041385,4.93e-4,0.022204,2031,0.461888899219451,1596
10216,Van Hauwaert & Huber,2020,1,3.066,Rally-around-the-flag,NA,NA,1,0,1,102161,0,2,France,2015,3023,1,0,DEES participants,0,NA,49.9,17.98,18-94,52,NA,NA,NA,NA,NA,3,NA,NA,3,1,Terrorist attack,1,1,1,November 2015 Paris attacks,1,2,130,2,0,NA,NA,1,Political trust,1,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,1,Table 2 on p. 10,p-value,1e-4,NA,NA,NA,NA,193,NA,NA,101,NA,NA,1,0.22422,0.002991,0.05469,0.228095,0.003436,0.058617,294,0.973633922046341,1617
10217,Vasilopoulos,2018,1,2.545,AIT,NA,NA,1,0,1,102171,0,4,France,2015,1524,1,0,French adults,1,81,48.5,16.39,NA,52,NA,NA,NA,NA,NA,3,NA,1.9,2,1,Terrorist attack,1,1,1,Charlie Hebdo attacks,1,2,12,1,0,NA,NA,1,Political participation,0,NA,1,NA,1,NA,NA,NA,3,NA,NA,NA,NA,1,Mail correspondence; see also Fig. 1,"m, sd",NA,NA,NA,0.57,0.3,1845,0.6,0.3,1513,0.53,NA,0,0.0512509486254434,2.98099552274207e-4,0.0172655597150572,0.0512958924123345,2.98045696e-4,0.017264,3358,0.844139677088132,1621
10217,Vasilopoulos,2018,1,2.545,AIT,NA,NA,1,0,2,102172,0,3,France,2017,24369,1,0,French adults,0,NA,45.3,16.1,NA,56,NA,NA,NA,NA,NA,3,NA,1.5,2,1,Fear over attacks,11,1,1,November 2015 Paris attacks,1,2,130,2,0,NA,NA,1,Intention to rally,0,NA,1,NA,1,NA,NA,NA,3,NA,NA,NA,NA,4,Mail correspondence,r,-0.02,NA,24322,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,4.1e-5,0.006403,-0.020003,4.1e-5,0.006403,24322,0.876857778084949,1624
10218,Vasilopoulos & Brouard,2019,1,3.175,SJT,NA,NA,2,0,1,102181,0,3,France,2015,24369,1,0,French adults,0,NA,45.3,16.1,NA,56,NA,NA,NA,NA,NA,3,NA,1.5,2,1,Fear in response to Paris attacks,11,1,1,November 2015 Paris attacks,1,2,130,2,0,NA,NA,1,System justification,0,NA,1,0.73,3,NA,NA,NA,1,NA,NA,NA,NA,1,Table 1 on p. 9,r,-0.045,NA,24369,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.045,4.1e-5,0.006403,-0.04503,4.1e-5,0.006403,24369,0.999999800303976,1628
10219,Vasilopoulos et al.,2019,1,3.175,AIT,NA,NA,1,0,1,102191,0,3,France,2017,24369,1,0,French adults,0,NA,45.3,16.1,NA,56,NA,NA,NA,NA,NA,3,NA,1.5,2,1,Fear over attacks,11,1,1,November 2015 Paris attacks,1,2,130,2,0,NA,NA,1,Vote for FN,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,1,Mail correspondence,r,0.07,NA,21311,NA,NA,NA,NA,NA,NA,NA,NA,0,0.07,4.6e-5,0.006782,0.070115,4.7e-5,0.006856,21311,1,1636
10220,"Vasilopoulos, Marcus, & Foucault",2018,1,2.782,AIT,NA,NA,1,0,1,102201,0,3,France,2015,1524,1,0,French adults,1,81,48.5,16.39,NA,52,NA,NA,NA,NA,NA,3,NA,1.9,2,1,Terrorist attack,1,1,1,Charlie Hebdo attacks,1,2,12,1,0,NA,NA,1,Autoritarian policy preferences,0,NA,1,0.67,2,NA,NA,NA,5,NA,NA,NA,NA,1,Mail correspondence,"m, sd",NA,NA,NA,0.45,0.23,1431,0.46,0.23,1431,0.81,NA,0,0.0352436176503593,3.49501086742566e-4,0.0186949481610024,0.0352582207154381,3.49764804e-4,0.018702,2862,0.470390639175925,1638
10221,Vasquez & Hervas,2010,1,0,Emotions,NA,NA,0,0,1,102211,0,3,Spain,2004,503,0,1,University students and snowball sample,1,66.8,31.4,14.8,NA,67,NA,NA,NA,NA,NA,4,NA,NA,4,1,Exposure to Madrid attacks,1,0,1,11/03 Madrid,1,3,193,2,0,NA,NA,1,Belonging to a nation,0,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,Table 2 on p. 157,"m, sd",NA,NA,NA,3.08,1.04,247,3.09,1.04,250,NA,NA,0,0.004808,0.002012,0.044855,0.004808,0.002024,0.044989,497,0.0512790464410451,1642
10222,Vergani & Tacchi,2016,1,1.536,SIT,NA,NA,1,0,1,102221,0,1,Italy,2014,138,0,0,Online convenience sample,0,NA,54.48,14.145,NA,18.799999999999997,NA,4.934783,NA,1-10,0.49347830000000004,3,NA,NA,2,1,Terrorist threat,4,1,0,NA,1,2,NA,-99,0,0,NA,1,Anti-Muslims sentiments,0,NA,2,NA,1,4,3,2,10,NA,NA,NA,NA,1,Mail correspondence,"m, sd",NA,NA,NA,4.03,3.0579999999999998,66,4.57,3.081,70,NA,NA,0,0.087576,0.007213,0.084929,0.087801,0.007519,0.086712,136,0.173870722733359,1643
10223,Vergani et al.,2019,1,2.129,TMT,NA,NA,1,0,1,102231,0,3,EU,2014,26540,1,0,Eurobarometer respondents,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,1,Perceived terrorism threat,10,1,0,NA,0,0,NA,-99,0,NA,NA,1,Negative attitudes towards the EU,0,NA,1,NA,2,NA,NA,NA,11,NA,NA,NA,NA,1,Text on p. 4,r,0.02,NA,26540,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,3.8e-5,0.006164,0.020003,3.8e-5,0.006164,26540,0.902953109702634,1644
10223,Vergani et al.,2019,1,2.129,TMT,NA,NA,1,0,2,102232,0,3,EU,2015,26214,1,0,Eurobarometer respondents,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,2,1,Perceived terrorism threat,10,1,0,NA,0,0,NA,-99,0,NA,NA,1,Negative attitudes towards the EU,0,NA,1,NA,2,NA,NA,NA,11,NA,NA,NA,NA,2,Text on p. 4,r,0.03,NA,26214,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03,3.8e-5,0.006164,0.030009,3.8e-5,0.006164,26214,0.998125386543522,1645
10223,Vergani et al.,2019,1,2.129,TMT,NA,NA,1,0,3,102233,0,1,UK,2015,197,0,1,University students,0,NA,20.88,3.3,NA,82,NA,4.80102,NA,1-10,0.48010200000000003,3,NA,NA,2,1,Terrorist threat,4,1,0,NA,1,2,NA,-99,0,0,Pure control,1,Support for Eurosceptic parties,0,NA,1,NA,2,NA,NA,NA,3,NA,NA,NA,NA,1,Mail correspondence,p-value,0.664,NA,NA,NA,NA,67,NA,NA,63,NA,NA,0,0.03816,0.007664,0.087544,0.038178,0.007874,0.088736,130,0.0714772736488348,1646
10224,Victoroff et al.,2010,1,1.698,NA,NA,NA,1,0,1,102241,0,3,Israel,NA,53,0,0,14-yo Muslim Palestinian boys,0,NA,14,NA,NA,0,NA,NA,NA,NA,NA,4,NA,100,1,1,Self-reported exposure to terrorism,7,0,1,Israeli-Palestinian conflict,5,2,NA,2,1,NA,NA,1,Relgio-political aggression,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,1,Table 1 on p. 223,r,0.31,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,0,0.31,0.01602,0.12657,0.320545,0.020408,0.142857,52,0.618888793655381,1662
10225,von Sikorski et al.,2017,1,1.308,Media effects; Differentiation; ITT; Intergroup contact,ITT,Intergroup contact,1,0,1,102251,0,1,Austria,NA,103,0,1,University students,0,NA,21.95,2.76,19-39,76,NA,4.45,1.72,1-10,0.445,3,NA,0,2,1,News article,2,1,1,ISIS Attacks,1,3,NA,-99,0,NA,Undifferentiated news,1,Hostile attitudes towards Muslims,0,NA,2,0.89,3,5,3,2,99,NA,NA,NA,NA,1,Table 2 on p. 838,"m, sd",NA,NA,NA,1.61,0.89,34,1.99,1.26,35,NA,NA,0,0.171169,0.013456,0.116,0.17287,0.015152,0.123093,69,0.292454074507023,1664
10226,Vorsina et al.,2019,1,0.839,NA,NA,NA,0,0,1,102261,0,3,Australia,2016,1200,1,0,Australian citizens,0,NA,52.859,16.236,NA,50,NA,NA,NA,NA,NA,4,NA,NA,4,1,Fear of terrorism,9,0,0,NA,0,1,NA,-99,-99,NA,NA,1,SDO,0,NA,1,0.63,2,NA,NA,NA,6,NA,NA,NA,NA,1,Table B1 in Appendix B,r,0.19,NA,1200,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,7.75e-4,0.027839,0.192337,8.35e-4,0.028896,1200,0.999998680491262,1666
10227,Washburn & Skitka,2015,1,0.532,NA,NA,NA,1,0,1,102271,0,1,US,NA,188,2,0,MTurkers,0,NA,40.04,14.15,NA,55.3,NA,NA,NA,NA,NA,4,84.6,NA,2,1,Domestic terrorism prime,1,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,Support military action in Syria,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,1,Table 1 on p. 96,"m, sd",NA,NA,NA,-1.03,2.7,63,-0.66,2.63,62,NA,NA,0,0.069236,0.007904,0.088904,0.069347,0.008197,0.090537,125,0.119794217678162,1672
10228,Wayne,2019,4,0,"Rationalist theories (e.g. Bayesian updating, availability heuristic, probability neglect)",Anger and its appraisals,Cognitive appraisal theories of meotion,1,0,1,102281,1,1,US,2016,1083,2,0,SSI participants,0,NA,50.03,22.89,NA,52,NA,0.51,NA,NA,0.51,3,71,0,3,1,Terrorism threat article,4,1,0,NA,0,0,NA,-99,-99,NA,NA,1,Support for concessions,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,1,Own calculations,"m, sd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.014522,9.93e-4,0.031512,0.014523,9.96e-4,0.031559,1007,0.07459609122782,1674
