ID_R,Author,Year,TypeReport,ImpactFactor,Theory_A,Theory_B,Theory_C,Hypotheses,Definition,ID_S,ID_RS,Preregistration,TypeStudy,Country,StudyYear,SampleSize,GeneralPop,StudentPop,SampleExact,NR-AT,RR,AgeMean,AgeSD,AgeRange,FemaleP,LiberalP,LiberalMean,LiberalSD,LiberalRange,Liberal,LiberalCat,WhiteP,MuslimP,EthCat,ID_IV,IV_Exact,IV_Code,IV_Quality,Attack,ExactAttack,Type,Distance,Casualties,CasualtiesCat,DomesticTerror,Control_Condition,IV_2,ID_DV,DV_Exact,DV_Time,Time_Cat,DV_Code,Alpha,DV_Quality,OA_Category,OA_Target_A,OA_Similarity,PA_Category,Name,Incumbent,Republican,Gender,ID_ES,PlaceInformation,Test,estimate,sd,n,m_c,sd_c,n_c,m_t,sd_t,n_t,corT1T2,Direction,Regression,Correlation,Variance,SE,Fisher,Variance_F,SE_F,ESS,Power,ID_ES_Unique,TerrorMeasure,TerrorType
10139,Laufer & Solomon,2010,1,1,TMT,MSC,NA,0,0,1,101391,0,3,Israel,2000,184,0,1,Israeli adolescents,0,NA,NA,NA,NA,57.8,7,NA,NA,NA,NA,1,NA,NA,2,1,Objective exposure to terror,6,1,0,NA,0,2,NA,1,1,NA,Left wing,1,Ideological commitment,0,NA,1,0.89,3,NA,NA,NA,1,NA,NA,NA,NA,2,Table 2 on p. 423,r,0.11,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,0.005333,0.073027,0.110447,0.005525,0.07433,184,0.319188112837358,1101,Reported exposure,No ideology
10139,Laufer & Solomon,2010,1,1,TMT,MSC,NA,0,0,1,101391,0,3,Israel,2000,184,0,1,Israeli adolescents,0,NA,NA,NA,NA,57.8,7,NA,NA,NA,NA,1,NA,NA,2,2,Subjective exposure to terror,11,1,0,NA,0,2,NA,1,1,NA,Left wing,1,Ideological commitment,0,NA,1,0.89,3,NA,NA,NA,1,NA,NA,NA,NA,2,Table 2 on p. 423,r,-0.03,NA,184,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0.005455,0.073858,-0.030009,0.005525,0.07433,184,0.0688707653325472,1102,Fear,No ideology
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,1,101401,0,3,Israel,2001,300,0,1,Israeli-Palestinian teenagers,0,NA,14.752,0.42,NA,54,NA,NA,NA,NA,NA,4,NA,NA,1,1,Self-reported terrorism exposure,6,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,1,Table 2 on p. 1180,r,0.051,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,0.051,0.003327,0.05768,0.051044,0.003367,0.058026,300,0.142478289464484,1103,Reported exposure,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,1,101401,0,3,Israel,2001,300,0,1,Israeli-Palestinian teenagers,0,NA,14.752,0.42,NA,54,NA,NA,NA,NA,NA,4,NA,NA,1,2,Subjective threat appraisals,9,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,2,Table 2 on p. 1180,r,0.07,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,0.07,0.003312,0.05755,0.070115,0.003367,0.058026,300,0.227366646213423,1104,Threat,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,1,101401,0,3,Israel,2001,300,0,1,Israeli-Palestinian teenagers,0,NA,14.752,0.42,NA,54,NA,NA,NA,NA,NA,4,NA,NA,1,3,Anxiety,11,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,3,Table 2 on p. 1180,r,0.1,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.003278,0.057254,0.100335,0.003367,0.058026,300,0.409782177666757,1105,Fear,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,1,101401,0,3,Israel,2001,300,0,1,Israeli-Palestinian teenagers,0,NA,14.752,0.42,NA,54,NA,NA,NA,NA,NA,4,NA,NA,1,4,Depression,14,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,4,Table 2 on p. 1180,r,0.195,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,0.195,0.003095,0.055633,0.19753,0.003367,0.058026,300,0.926381788968744,1106,Other,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,1,101401,0,3,Israel,2001,300,0,1,Israeli-Palestinian teenagers,0,NA,14.752,0.42,NA,54,NA,NA,NA,NA,NA,4,NA,NA,1,5,Anger,12,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,5,Table 2 on p. 1180,r,0.223,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,0.223,0.00302,0.054955,0.226811,0.003367,0.058026,300,0.974696292644577,1107,Anger,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,1,101401,0,3,Israel,2001,300,0,1,Israeli-Palestinian teenagers,0,NA,14.752,0.42,NA,54,NA,NA,NA,NA,NA,4,NA,NA,1,6,PTSD,14,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,6,Table 2 on p. 1180,r,0.073,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,0.073,0.003309,0.057524,0.07313,0.003367,0.058026,300,0.243218226137191,1108,Other,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,1,101401,0,3,Israel,2001,300,0,1,Israeli-Palestinian teenagers,0,NA,14.752,0.42,NA,54,NA,NA,NA,NA,NA,4,NA,NA,1,7,Dissociation,14,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,7,Table 2 on p. 1180,r,0.099,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,0,0.099,0.003279,0.057263,0.099325,0.003367,0.058026,300,0.403027430238498,1109,Other,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,2,101402,0,3,Israel,2001,245,0,1,Palestinian teenagers,0,NA,13.517,0.733,12-14,55.91836734693877,NA,NA,NA,NA,NA,4,NA,NA,1,1,Self-reported terrorism exposure,6,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,8,Table 2 on p. 1180,r,0.33,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,0,0.33,0.003254,0.057044,0.342828,0.004132,0.064281,245,0.999641705754126,1110,Reported exposure,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,2,101402,0,3,Israel,2001,245,0,1,Palestinian teenagers,0,NA,13.517,0.733,12-14,55.91836734693877,NA,NA,NA,NA,NA,4,NA,NA,1,2,Subjective threat appraisals,9,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,9,Table 2 on p. 1180,r,0.107,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,0,0.107,0.004005,0.063285,0.107411,0.004132,0.064281,245,0.387506670888773,1111,Threat,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,2,101402,0,3,Israel,2001,245,0,1,Palestinian teenagers,0,NA,13.517,0.733,12-14,55.91836734693877,NA,NA,NA,NA,NA,4,NA,NA,1,3,Anxiety,11,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,10,Table 2 on p. 1180,r,0.143,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,0,0.143,0.003932,0.062706,0.143987,0.004132,0.064281,245,0.611786909733698,1112,Fear,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,2,101402,0,3,Israel,2001,245,0,1,Palestinian teenagers,0,NA,13.517,0.733,12-14,55.91836734693877,NA,NA,NA,NA,NA,4,NA,NA,1,4,Depression,14,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,11,Table 2 on p. 1180,r,0.041,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,0,0.041,0.004085,0.063914,0.041023,0.004132,0.064281,245,0.0979038535687014,1113,Other,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,2,101402,0,3,Israel,2001,245,0,1,Palestinian teenagers,0,NA,13.517,0.733,12-14,55.91836734693877,NA,NA,NA,NA,NA,4,NA,NA,1,5,Anger,12,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,12,Table 2 on p. 1180,r,0.15,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,0,0.15,0.003916,0.062578,0.15114,0.004132,0.064281,245,0.653753178094012,1114,Anger,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,2,101402,0,3,Israel,2001,245,0,1,Palestinian teenagers,0,NA,13.517,0.733,12-14,55.91836734693877,NA,NA,NA,NA,NA,4,NA,NA,1,6,PTSD,14,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,13,Table 2 on p. 1180,r,0.144,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,0,0.144,0.00393,0.06269,0.145008,0.004132,0.064281,245,0.617870428371836,1115,Other,State terror
10140,Lavi & Solomon,2005,1,3.529,NA,NA,NA,2,0,2,101402,0,3,Israel,2001,245,0,1,Palestinian teenagers,0,NA,13.517,0.733,12-14,55.91836734693877,NA,NA,NA,NA,NA,4,NA,NA,1,7,Dissociation,14,1,1,Al-Aqsa intifada,5,2,NA,2,1,NA,NA,1,Attitudes towards peace talks,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,14,Table 2 on p. 1180,r,0.158,NA,245,NA,NA,NA,NA,NA,NA,NA,NA,0,0.158,0.003896,0.062418,0.159335,0.004132,0.064281,245,0.699580447031682,1116,Other,State terror
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,1,General exposure,6,0,0,NA,1,2,NA,1,1,NA,Majority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,1,Online Appendix - Table 1,r,0.08,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,0.001266,0.035581,0.080171,0.001285,0.035847,781,0.609308238881935,1117,Reported exposure,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,2,Financial loss,15,0,0,NA,1,2,NA,1,1,NA,Majority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,2,Online Appendix - Table 1,r,0.09,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.09,0.001261,0.035511,0.090244,0.001285,0.035847,781,0.711792886501163,1118,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,3,Property damage,15,0,0,NA,1,2,NA,1,1,NA,Majority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,3,Online Appendix - Table 1,r,0.01,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0.001282,0.035805,0.01,0.001285,0.035847,781,0.058948694440025,1119,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,4,Posttraumatic stress symptoms because of terror,14,1,0,NA,1,2,NA,1,1,NA,Majority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,4,Online Appendix - Table 1,r,0.11,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.11,0.001251,0.035369,0.110447,0.001285,0.035847,781,0.869171940637311,1120,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,5,National threat,10,0,0,NA,1,2,NA,1,1,NA,Majority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,5,Online Appendix - Table 1,r,0.06,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06,0.001273,0.035679,0.060072,0.001285,0.035847,781,0.388536621254169,1121,Threat,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,6,Personal threat,9,0,0,NA,1,2,NA,1,1,NA,Majority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,6,Online Appendix - Table 1,r,0.07,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.07,0.00127,0.035637,0.070115,0.001285,0.035847,781,0.49876654833633,1122,Threat,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,1,General exposure,6,0,0,NA,1,2,NA,1,1,NA,Majority group,2,Fear of outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,7,Online Appendix - Table 1,r,0.06,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06,0.001273,0.035679,0.060072,0.001285,0.035847,781,0.388536621254169,1123,Reported exposure,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,2,Financial loss,15,0,0,NA,1,2,NA,1,1,NA,Majority group,2,Fear of outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,8,Online Appendix - Table 1,r,0.06,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.06,0.001273,0.035679,0.060072,0.001285,0.035847,781,0.388536621254169,1124,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,3,Property damage,15,0,0,NA,1,2,NA,1,1,NA,Majority group,2,Fear of outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,9,Online Appendix - Table 1,r,0.03,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03,0.00128,0.035777,0.030009,0.001285,0.035847,781,0.133382848427902,1125,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,4,Posttraumatic stress symptoms because of terror,14,1,0,NA,1,2,NA,1,1,NA,Majority group,2,Fear of outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,10,Online Appendix - Table 1,r,0.12,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,0.001245,0.035285,0.120581,0.001285,0.035847,781,0.920038520034416,1126,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,5,National threat,10,0,0,NA,1,2,NA,1,1,NA,Majority group,2,Fear of outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,11,Online Appendix - Table 1,r,-0.03,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0.00128,0.035777,-0.030009,0.001285,0.035847,781,0.133382848427902,1127,Threat,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,6,Personal threat,9,0,0,NA,1,2,NA,1,1,NA,Majority group,2,Fear of outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,12,Online Appendix - Table 1,r,0.08,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,0.001266,0.035581,0.080171,0.001285,0.035847,781,0.609308238881935,1128,Threat,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,1,General exposure,6,0,0,NA,1,2,NA,1,1,NA,Majority group,3,Anger to outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,13,Online Appendix - Table 1,r,0.08,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,0.001266,0.035581,0.080171,0.001285,0.035847,781,0.609308238881935,1129,Reported exposure,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,2,Financial loss,15,0,0,NA,1,2,NA,1,1,NA,Majority group,3,Anger to outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,14,Online Appendix - Table 1,r,0.05,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.05,0.001276,0.035721,0.050042,0.001285,0.035847,781,0.286958695402086,1130,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,3,Property damage,15,0,0,NA,1,2,NA,1,1,NA,Majority group,3,Anger to outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,15,Online Appendix - Table 1,r,0.03,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03,0.00128,0.035777,0.030009,0.001285,0.035847,781,0.133382848427902,1131,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,4,Posttraumatic stress symptoms because of terror,14,1,0,NA,1,2,NA,1,1,NA,Majority group,3,Anger to outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,16,Online Appendix - Table 1,r,0.03,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03,0.00128,0.035777,0.030009,0.001285,0.035847,781,0.133382848427902,1132,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,5,National threat,10,0,0,NA,1,2,NA,1,1,NA,Majority group,3,Anger to outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,17,Online Appendix - Table 1,r,0.01,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.01,0.001282,0.035805,0.01,0.001285,0.035847,781,0.058948694440025,1133,Threat,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2008,781,1,0,Jewish Israelis,0,NA,45.36,17.25,17-93,51.6,NA,NA,NA,NA,NA,4,NA,NA,2,6,Personal threat,9,0,0,NA,1,2,NA,1,1,NA,Majority group,3,Anger to outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,18,Online Appendix - Table 1,r,0.03,NA,781,NA,NA,NA,NA,NA,NA,NA,NA,0,0.03,0.00128,0.035777,0.030009,0.001285,0.035847,781,0.133382848427902,1134,Threat,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2007,1196,1,0,Palestinians,0,NA,35.01,12.68,18-80,52,NA,NA,NA,NA,NA,4,NA,NA,1,1,Death of friend,7,0,0,NA,1,2,NA,1,1,NA,Minority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,19,Online Appendix - Table 1,r,-0.02,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,8.36e-4,0.028914,-0.020003,8.38e-4,0.028948,1196,0.106247827463216,1135,Reported exposure,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2007,1196,1,0,Palestinians,0,NA,35.01,12.68,18-80,52,NA,NA,NA,NA,NA,4,NA,NA,1,2,Injury to self,6,0,0,NA,1,2,NA,1,1,NA,Minority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,20,Online Appendix - Table 1,r,-0.01,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.01,8.37e-4,0.028931,-0.01,8.38e-4,0.028948,1196,0.063772424611088,1136,Reported exposure,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2007,1196,1,0,Palestinians,0,NA,35.01,12.68,18-80,52,NA,NA,NA,NA,NA,4,NA,NA,1,3,Injury to friend,7,0,0,NA,1,2,NA,1,1,NA,Minority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,21,Online Appendix - Table 1,r,0.04,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,0,0.04,8.34e-4,0.028879,0.040021,8.38e-4,0.028948,1196,0.282326746116435,1137,Reported exposure,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2007,1196,1,0,Palestinians,0,NA,35.01,12.68,18-80,52,NA,NA,NA,NA,NA,4,NA,NA,1,4,Witnessing Israeli attack,6,0,0,NA,1,2,NA,1,1,NA,Minority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,22,Online Appendix - Table 1,r,0.08,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,8.26e-4,0.02874,0.080171,8.38e-4,0.028948,1196,0.791083163007353,1138,Reported exposure,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2007,1196,1,0,Palestinians,0,NA,35.01,12.68,18-80,52,NA,NA,NA,NA,NA,4,NA,NA,1,5,Home demolished,15,0,0,NA,1,2,NA,1,1,NA,Minority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,23,Online Appendix - Table 1,r,-0.04,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.04,8.34e-4,0.028879,-0.040021,8.38e-4,0.028948,1196,0.282326746116435,1139,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2007,1196,1,0,Palestinians,0,NA,35.01,12.68,18-80,52,NA,NA,NA,NA,NA,4,NA,NA,1,6,Financial loss,15,0,0,NA,1,2,NA,1,1,NA,Minority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,24,Online Appendix - Table 1,r,-0.08,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.08,8.26e-4,0.02874,-0.080171,8.38e-4,0.028948,1196,0.791083163007353,1140,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2007,1196,1,0,Palestinians,0,NA,35.01,12.68,18-80,52,NA,NA,NA,NA,NA,4,NA,NA,1,7,Posttraumatic stress symptoms because of terror,14,1,0,NA,1,2,NA,1,1,NA,Minority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,25,Online Appendix - Table 1,r,-0.08,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.08,8.26e-4,0.02874,-0.080171,8.38e-4,0.028948,1196,0.791083163007353,1141,Other,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2007,1196,1,0,Palestinians,0,NA,35.01,12.68,18-80,52,NA,NA,NA,NA,NA,4,NA,NA,1,8,National threat,10,0,0,NA,1,2,NA,1,1,NA,Minority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,26,Online Appendix - Table 1,r,0,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,0,0,8.37e-4,0.028931,0,8.38e-4,0.028948,1196,0.049986577094572,1142,Threat,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2007,1196,1,0,Palestinians,0,NA,35.01,12.68,18-80,52,NA,NA,NA,NA,NA,4,NA,NA,1,9,Personal threat,9,0,0,NA,1,2,NA,1,1,NA,Minority group,1,Political ideology (conservatism),0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,27,Online Appendix - Table 1,r,-0.05,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.05,8.33e-4,0.028862,-0.050042,8.38e-4,0.028948,1196,0.40879965403175,1143,Threat,Islamist
10141,Lavi et al.,2014,1,1.373,Ethos of conflict,NA,NA,1,0,1,101411,0,1,Israel,2007,1196,1,0,Palestinians,0,NA,35.01,12.68,18-80,52,NA,NA,NA,NA,NA,4,NA,NA,1,1,Death of friend,7,0,0,NA,1,2,NA,1,1,NA,Minority group,2,Fear of outgroup,0,NA,2,NA,1,1,3,2,99,NA,NA,NA,NA,28,Online Appendix - Table 1,r,0.02,NA,1196,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,8.36e-4,0.028914,0.020003,8.38e-4,0.028948,1196,0.106247827463216,1144,Reported exposure,Islamist
